日期,股票代码,名称,收盘价,O/N,1W,1M,past_5d,past_15d,涨跌幅,成交量,now-avg_5d,now-avg_15d,O/N_td,1W_past_5d,1W_past_15d,1M_past_15d,predict_5d
2015/12/8,'000905,中证500,7404.142,1.786,2.292,2.7,-0.00534703,-0.032186502,-2.6056,94938823,-93.0226,-203.4483333,0.001121076,-0.00087184,0.006145742,0.002971768,0.012700864
2015/12/9,'000905,中证500,7374.274,1.789,2.294,2.7,-0.004265001,-0.020282872,-0.4034,83299991,77.9426,-223.1384667,0.001679731,0.00043611,0.006581834,0.001855288,0.021036512
2015/12/10,'000905,中证500,7350.21,1.789,2.297,2.701,-0.0290995,-0.047730281,-0.3263,78990424,63.1692,-222.6416667,0,0.002181501,0.00745614,0.001111935,0.049799393
2015/12/11,'000905,中证500,7290.702,1.788,2.302,2.701,-0.029417274,-0.066044893,-0.8096,72132287,197.9168,-247.7787333,-0.000558971,0.003924989,0.008764242,0.00037037,0.056053313
2015/12/14,'000905,中证500,7441.03,1.788,2.303,2.7,-0.021204047,-0.039145774,2.0619,79957288,32.0704,-77.2406,0,0.005237887,0.008760403,-0.000370233,0.046705093
2015/12/15,'000905,中证500,7498.181,1.788,2.299,2.721,0.012700864,-0.038509595,0.7681,86021490,-16.6054,-0.068466667,0,0.003054101,0.006126915,0.007777778,0.04780186
2015/12/16,'000905,中证500,7529.403,1.79,2.301,2.742,0.021036512,-0.049603882,0.4164,85351169,-71.6952,57.35226667,0.001118568,0.003051439,0.00656168,0.015555556,0.03239035
2015/12/17,'000905,中证500,7716.246,1.793,2.299,2.762,0.049799393,-0.020044754,2.4815,130054765,-204.4104,254.7175333,0.001675978,0.000870701,0.00436872,0.022962963,0.004767992
2015/12/18,'000905,中证500,7699.37,1.816,2.318,2.822,0.056053313,0.043823287,-0.2187,114416909,-135.816,216.2918,0.012827663,0.006950478,0.010902747,0.045185185,0.01204696
2015/12/21,'000905,中证500,7788.564,1.843,2.334,2.891,0.046705093,0.051315406,1.1585,115015003,-148.1718,280.1414667,0.014867841,0.013460703,0.01522401,0.070740741,-0.023778838
2015/12/22,'000905,中证500,7856.608,1.875,2.342,2.944,0.04780186,0.055436062,0.8736,111592508,-188.6352,320.6746,0.017362995,0.018703784,0.02092415,0.09037037,-0.023193215
2015/12/23,'000905,中证500,7773.283,1.903,2.348,2.987,0.03239035,0.049612469,-1.0606,118166309,-50.5682,212.8547333,0.014933333,0.020425902,0.023986044,0.106296296,-0.004147025
2015/12/24,'000905,中证500,7753.037,1.924,2.348,3,0.004767992,0.024110535,-0.2605,91509341,-74.8024,180.4401333,0.011035208,0.021313615,0.02443281,0.111111111,-0.017457417
2015/12/25,'000905,中证500,7792.124,1.934,2.355,3.004,0.01204696,0.037335082,0.5042,81253520,-4.1592,200.8305333,0.005197505,0.015962036,0.027038814,0.112592593,-0.103786849
2015/12/28,'000905,中证500,7603.361,1.939,2.354,3.0065,-0.023778838,0.000149035,-2.4225,109813515,100.9254,11.992,0.002585315,0.00856898,0.027498909,0.113518519,-0.093855862
2015/12/29,'000905,中证500,7674.388,1.935,2.352,3.005,-0.023193215,0.0364993,0.9342,77292530,54.0444,65.0026,-0.002062919,0.004269855,0.02617801,0.112962963,-0.079326325
2015/12/30,'000905,中证500,7741.047,1.935,2.352,3.004,-0.004147025,0.049736828,0.8686,85533232,40.2456,107.2100667,0,0.001703578,0.025283348,0.112592593,-0.165197809
2015/12/31,'000905,中证500,7617.689,1.991,2.355,3.002,-0.017457417,0.036390661,-1.5936,79781523,106.4022,-33.97986667,0.028940568,0.002981261,0.025250327,0.111440207,-0.137476996
2016/1/4,'000905,中证500,6983.404,1.995,2.335,3.001,-0.103786849,-0.042149302,-8.3265,78014999,79.3832,-647.7783333,0.002009041,-0.008492569,0.014335361,0.111069974,-0.122397043
2016/1/5,'000905,中证500,6889.741,1.998,2.33,3.001,-0.093855862,-0.074087727,-1.3412,113428225,293.1342,-704.6887333,0.001503759,-0.010195412,0.011723838,0.111481481,-0.109304254
2016/1/6,'000905,中证500,7065.607,1.98,2.322,3,-0.079326325,-0.057690525,2.5526,100930427,481.5494,-499.9844667,-0.009009009,-0.012755102,0.01000435,0.102535832,-0.161566161
2016/1/7,'000905,中证500,6462.243,1.966,2.313,2.9995,-0.165197809,-0.141732352,-8.5395,28426742,613.9522,-1032.204467,-0.007070707,-0.016581633,0.005215124,0.093909555,-0.052214533
2016/1/8,'000905,中证500,6570.432,1.958,2.308,2.999,-0.137476996,-0.148493711,1.6742,111129605,189.1186,-847.6278667,-0.004069176,-0.019957537,0.003914746,0.085807386,-0.102999316
2016/1/11,'000905,中证500,6128.656,1.951,2.303,2.998,-0.122397043,-0.204005523,-6.7237,115600736,266.4052,-1184.6896,-0.003575077,-0.013704497,-0.006471096,0.062367116,-0.024434134
2016/1/12,'000905,中证500,6136.663,1.951,2.3,2.998,-0.109304254,-0.212093141,0.1306,91905220,592.8868,-1066.555867,0,-0.012875536,-0.014567266,0.037011415,0.009847648
2016/1/13,'000905,中证500,5924.044,1.95,2.3,2.967,-0.161566161,-0.245979435,-3.4647,86123402,217.8354,-1150.337267,-0.000512558,-0.009474591,-0.01793339,0.0078125,0.03620147
2016/1/14,'000905,中证500,6124.82,1.95,2.3,2.931,-0.052214533,-0.212067797,3.3892,92251446,393.509,-839.6637333,0,-0.005620406,-0.02044293,-0.018747908,-0.038847917
2016/1/15,'000905,中证500,5893.682,1.956,2.303,2.899,-0.102999316,-0.239822795,-3.7738,88630539,87.083,-946.8447333,0.003076923,-0.002166378,-0.019165247,-0.033666667,0.01474954
2016/1/18,'000905,中证500,5978.9076,1.954,2.308,2.886,-0.024434134,-0.232698607,1.4461,72469789,125.03968,-740.73804,-0.001022495,0.002171081,-0.019957537,-0.039280959,0.010439783
2016/1/19,'000905,中证500,6197.0947,1.959,2.316,2.881,0.009847648,-0.184953246,3.6493,87981015,-99.66566,-428.7998533,0.002558854,0.006956522,-0.016142736,-0.04174289,-0.098076249
2016/1/20,'000905,中证500,6138.5031,1.983,2.341,2.874,0.03620147,-0.200131255,-0.9455,91947518,58.21852,-384.9991267,0.012251149,0.017826087,-0.004676871,-0.04359401,-0.101704681
2016/1/21,'000905,中证500,5886.8835,2.014,2.405,2.918,-0.038847917,-0.239523607,-4.099,81882765,-125.33218,-513.0078267,0.015632879,0.045652174,0.022534014,-0.028628495,-0.104580123
2016/1/22,'000905,中证500,5980.6111,2.028,2.4,2.99,0.01474954,-0.214904796,1.5921,69830709,-57.4924,-310.1417,0.006951341,0.042118975,0.01910828,-0.003997335,-0.085523986
2016/1/25,'000905,中证500,6041.3261,2.009,2.376,3.019,0.010439783,-0.134902391,1.0152,65308514,148.211,-186.6215067,-0.009368836,0.029462738,0.017558887,0.005998001,-0.106243065
2016/1/26,'000905,中证500,5589.3069,1.997,2.363,3.057,-0.098076249,-0.188749345,-7.4821,85443917,211.17696,-551.9451,-0.005973121,0.02029361,0.01416309,0.018660447,-0.000479541
2016/1/27,'000905,中证500,5514.1886,1.995,2.359,3.092,-0.101704681,-0.219573265,-1.344,87924118,84.42026,-523.6355067,-0.001001502,0.007689022,0.015934539,0.030666667,0.017406877
2016/1/28,'000905,中证500,5271.2325,1.992,2.362,3.134,-0.104580123,-0.184302958,-4.406,67338076,301.27806,-687.1909067,-0.001503759,-0.017879418,0.021184609,0.044840807,0.085416987
2016/1/29,'000905,中证500,5469.1254,1.989,2.33,3.168,-0.085523986,-0.167615554,3.7542,72359091,464.2902,-415.8775667,-0.001506024,-0.029166667,0.009532062,0.056352117,0.035667805
2016/2/1,'000905,中证500,5399.4771,1.987,2.444,3.127,-0.106243065,-0.118978598,-1.2735,64716114,140.6408,-436.91394,-0.00100553,0.028619529,0.06122449,0.043028686,0.04973865
2016/2/2,'000905,中证500,5586.6266,1.984,2.455,3.101,-0.000479541,-0.089631189,3.4661,66571962,66.05856,-213.0953467,-0.001509814,0.038933559,0.067391304,0.034356237,0.056547094
2016/2/3,'000905,中证500,5610.1734,1.983,2.453,3.095,0.017406877,-0.05298249,0.4215,63280726,-196.0945,-168.62384,-0.000504032,0.039847393,0.066521739,0.04314122,0.064389971
2016/2/4,'000905,中证500,5721.4853,1.983,2.455,3.089,0.085416987,-0.065852499,1.9841,71083982,-88.25216,-30.42296,0,0.039373412,0.067391304,0.053906517,0.041186019
2016/2/5,'000905,中证500,5664.1971,1.984,2.448,3.079,0.035667805,-0.038937442,-1.0013,56075545,-196.9148,-72.41216667,0.000504286,0.050643777,0.062961355,0.062090376,0.055668843
2016/2/15,'000905,中证500,5668.0398,1.977,2.3,2.979,0.04973865,-0.05199408,0.0678,53631253,-63.47784,-47.84494667,-0.003528226,-0.058919804,-0.003466205,0.032224532,0.076866556
2016/2/16,'000905,中证500,5902.5341,1.974,2.297,2.957,0.056547094,-0.047532048,4.1371,82877143,-103.11254,206.2867267,-0.001517451,-0.064358452,-0.0082038,0.026379729,0.02845654
2016/2/17,'000905,中证500,5971.4123,1.968,2.297,2.938,0.064389971,-0.027220121,1.1669,90582520,-64.04842,286.3043133,-0.003039514,-0.063595597,-0.018795387,0.022268615,0.023383145
2016/2/18,'000905,中证500,5957.1305,1.951,2.285,2.884,0.041186019,0.011932799,-0.2392,93714798,-168.46566,267.33938,-0.008638211,-0.069246436,-0.04989605,-0.011651816,-0.055576808
2016/2/19,'000905,中证500,5979.5164,1.938,2.286,2.839,0.055668843,-0.000183041,0.3758,70380499,-227.68682,289.79826,-0.00666325,-0.066176471,-0.0475,-0.050501672,-0.055285207
2016/2/22,'000905,中证500,6103.7225,1.934,2.286,2.801,0.076866556,0.010328262,2.0772,94320520,-80.32906,409.8446,-0.002063983,-0.006086957,-0.037878788,-0.072209341,-0.123414654
2016/2/23,'000905,中证500,6070.4998,1.933,2.283,2.775,0.02845654,0.086091694,-0.5443,87874876,-45.044,344.5423733,-0.000517063,-0.006094906,-0.033855269,-0.092247301,-0.098322201
2016/2/24,'000905,中证500,6111.0427,1.956,2.295,2.759,0.023383145,0.108239696,0.6679,89819579,-87.25188,345.295,0.011898603,-0.000870701,-0.02713014,-0.107697283,-0.05856521
2016/2/25,'000905,中证500,5626.0522,2.004,2.321,2.757,-0.055576808,0.067312474,-7.9363,110668653,1.34968,-163.3501467,0.024539877,0.015754923,-0.017358171,-0.120293555,0.026826058
2016/2/26,'000905,中证500,5648.9376,2.048,2.345,2.785,-0.055285207,0.032877688,0.4068,79857895,191.67154,-152.4522267,0.021956088,0.025809274,0.006437768,-0.120896465,-0.004846256
2016/2/29,'000905,中证500,5350.4337,2.007,2.335,2.8,-0.123414654,-0.009082991,-5.2842,86703153,309.1066,-447.6865667,-0.020019531,0.021434821,-0.044599018,-0.104573073,0.075155496
2016/3/1,'000905,中证500,5473.6349,1.968,2.308,2.795,-0.098322201,-0.02022539,2.3026,80803571,469.02248,-316.9525867,-0.019431988,0.010950504,-0.0598778,-0.098677846,0.053107378
2016/3/2,'000905,中证500,5753.1482,1.962,2.3,2.738,-0.05856521,0.025484916,5.1065,110671952,55.61088,-46.97094,-0.00304878,0.002178649,-0.062372605,-0.115347334,-0.023658455
2016/3/3,'000905,中证500,5776.977,1.957,2.297,2.716,0.026826058,0.009698828,0.4142,128527360,48.31132,-26.84158667,-0.00254842,-0.010340371,-0.064358452,-0.120751052,-0.044145753
2016/3/4,'000905,中证500,5621.5614,1.95,2.295,2.703,-0.004846256,-0.007527227,-2.6903,108829948,-244.71734,-179.4148067,-0.003576903,-0.021321962,-0.0625,-0.122117571,-0.020026393
2016/3/7,'000905,中证500,5752.5482,1.951,2.294,2.696,0.075155496,0.014909634,2.3301,87170581,-201.93904,-54.0619,0.000512821,-0.017558887,-0.002608696,-0.094998322,-0.010770496
2016/3/8,'000905,中证500,5764.3253,1.95,2.293,2.689,0.053107378,-0.023415163,0.2047,98149656,19.43618,-33.07088,-0.000512558,-0.006499133,-0.001741402,-0.090632398,-0.021602546
2016/3/9,'000905,中证500,5617.0376,1.95,2.292,2.683,-0.023658455,-0.059345207,-2.5552,72615323,70.4871,-156.7336,0,-0.003478261,-0.002176752,-0.086793737,-0.00965525
2016/3/10,'000905,中证500,5521.948,1.947,2.28,2.678,-0.044145753,-0.07305237,-1.6929,59559411,-33.9227,-222.8110333,-0.001538462,-0.007400958,-0.002188184,-0.071428571,0.040570284
2016/3/11,'000905,中证500,5508.9818,1.945,2.282,2.666,-0.020026393,-0.078691079,-0.2348,49800022,119.58002,-204.40826,-0.001027221,-0.005664488,-0.001749781,-0.06093695,0.079920558
2016/3/14,'000905,中证500,5690.5904,1.949,2.281,2.659,-0.010770496,-0.067685269,3.2966,79997418,143.74868,4.74248,0.002056555,-0.005666957,-0.002187227,-0.05069618,0.071853722
2016/3/15,'000905,中证500,5639.8012,1.953,2.281,2.659,-0.021602546,-0.070949446,-0.8925,66268900,21.3658,-17.33348,0.002052335,-0.005233319,-0.00087604,-0.041801802,0.0772529
2016/3/16,'000905,中证500,5562.8037,1.956,2.282,2.6585,-0.00965525,-0.089712841,-1.3653,57487332,-62.87702,-57.78171333,0.001536098,-0.004363002,-0.005664488,-0.036426241,0.099978847
2016/3/17,'000905,中证500,5745.975,1.97,2.288,2.662,0.040570284,0.021315622,3.2928,84575758,-120.64862,117.3947333,0.007157464,0.003508772,-0.014218009,-0.034457744,0.047415661
2016/3/18,'000905,中证500,5949.2627,1.99,2.295,2.662,0.079920558,0.053164882,3.5379,125160341,-27.0962,300.66076,0.010152284,0.005696757,-0.021321962,-0.044165171,0.021543594
2016/3/21,'000905,中证500,6099.4805,1.998,2.302,2.692,0.071853722,0.139997399,2.525,131825514,-159.66342,400.9421067,0.004020101,0.009206488,-0.014132762,-0.038571429,-0.010115993
2016/3/22,'000905,中证500,6075.4922,2.007,2.305,2.699,0.0772529,0.10995569,-0.3933,107721654,-323.79912,336.8299867,0.004504505,0.010521701,-0.001299827,-0.034347048,-0.025286017
2016/3/23,'000905,中证500,6118.9664,2,2.301,2.7025,0.099978847,0.063585742,0.7156,89661324,-251.86036,355.9163067,-0.003487793,0.00832603,0.000434783,-0.012965668,0.003029433
2016/3/24,'000905,中证500,6018.4242,1.995,2.297,2.704,0.047415661,0.041794731,-1.6431,101439743,-103.0625,239.2776267,-0.0025,0.003933566,0,-0.004418262,0.022828168
2016/3/25,'000905,中证500,6077.4312,1.989,2.3,2.702,0.021543594,0.081093093,0.9804,78231312,21.5216,267.8933067,-0.003007519,0.002178649,0.002178649,-0.000369959,0.007749425
2016/3/28,'000905,中证500,6037.7782,1.992,2.301,2.706,-0.010115993,0.049583244,-0.6525,93782330,9.87376,209.2249733,0.001508296,-0.000434405,0.003051439,0.003709199,0.04120794
2016/3/29,'000905,中证500,5921.8672,1.996,2.303,2.729,-0.025286017,0.027330501,-1.9198,79003975,84.07296,82.81118,0.002008032,-0.000867679,0.004361099,0.014875418,0.067810876
2016/3/30,'000905,中证500,6137.5034,2.004,2.312,2.7665,0.003029433,0.092658415,3.6414,88061292,-20.17664,263.74966,0.004008016,0.00478053,0.008726003,0.031121878,0.014903503
2016/3/31,'000905,中证500,6155.8138,2.017,2.325,2.807,0.022828168,0.114790252,0.2983,94915722,11.35244,239.80234,0.006487026,0.012189813,0.019736842,0.048170276,0.002100145
2016/4/1,'000905,中证500,6124.5278,2.014,2.32,2.816,0.007749425,0.111734985,-0.5082,85219533,-37.71988,167.47994,-0.001487357,0.008695652,0.01665206,0.056264066,0.029352891
2016/4/5,'000905,中证500,6286.5826,1.993,2.302,2.8212,0.04120794,0.104732929,2.646,105543049,-203.39176,289.8019267,-0.010427011,0.000434594,0.009206488,0.061000376,-0.005378073
2016/4/6,'000905,中证500,6323.4342,1.983,2.294,2.8068,0.067810876,0.121215797,0.5862,104674579,-68.06896,281.0779933,-0.005017561,-0.003907946,0.005699255,0.055584806,0.003287976
2016/4/7,'000905,中证500,6228.9737,1.9783,2.289,2.8,0.014903503,0.119754361,-1.4938,109927150,-68.05262,142.20616,-0.002370146,-0.009948097,0.003067485,0.053225503,0.027754299
2016/4/8,'000905,中证500,6168.7419,1.98,2.287,2.798,0.002100145,0.073576182,-0.967,88670173,-101.92424,53.7899,0.000859324,-0.016344086,-0.000437063,0.051089406,0.034951649
2016/4/11,'000905,中证500,6304.3004,1.985,2.291,2.797,0.029352891,0.059677597,2.1975,102199978,24.17604,165.67922,0.002525253,-0.0125,-0.001742919,0.050713749,-0.003663848
2016/4/12,'000905,中证500,6252.7729,1.993,2.295,2.797,-0.005378073,0.025132042,-0.8173,87061767,67.78958,103.9322267,0.004030227,-0.003040834,-0.003040834,0.039004458,0.008869041
2016/4/13,'000905,中证500,6344.2255,1.996,2.302,2.799,0.003287976,0.04423235,1.4626,132989984,-30.82918,177.4692733,0.001505268,0.003487358,-0.001301518,0.03705076,-0.05075685
2016/4/14,'000905,中证500,6401.8545,1.999,2.304,2.799,0.027754299,0.046231354,0.9084,99088176,-125.63714,216.2390667,0.001503006,0.00655308,0.001303781,0.035707678,-0.067351187
2016/4/15,'000905,中证500,6384.3496,1.995,2.301,2.799,0.034951649,0.060800865,-0.2734,82798055,-33.20018,174.33914,-0.002001001,0.006121557,0.001741402,0.035133136,-0.05842874
2016/4/18,'000905,中证500,6281.2024,1.998,2.302,2.799,-0.003663848,0.033529166,-1.6156,80400472,-80.10808,57.60719333,0.001503759,0.004801397,0.000869565,0.035899334,-0.048259104
2016/4/19,'000905,中证500,6308.229,2.004,2.305,2.8,0.008869041,0.0447931,0.4303,69438667,0.2533,66.60374,0.003003003,0.004357298,0.001738375,0.03473762,-0.041446752
2016/4/20,'000905,中证500,6022.2126,2.018,2.322,2.803,-0.05075685,0.016944892,-4.534,117325387,122.28488,-226.1023533,0.006986028,0.008688097,0.008250109,0.02711616,-0.000915544
2016/4/21,'000905,中证500,5970.682,2.029,2.332,2.8055,-0.067351187,-0.027180661,-0.8557,84808592,191.01448,-266.5115267,0.005450942,0.012152778,0.008650519,0.014097235,0.003290495
2016/4/22,'000905,中证500,6011.3201,2.038,2.334,2.8115,-0.05842874,-0.023472721,0.6806,62323811,162.47318,-216.2405133,0.004435683,0.014341591,0.003870968,0.001603135,-0.004279609
2016/4/25,'000905,中证500,5978.0772,2.045,2.342,2.823,-0.048259104,-0.023912146,-0.553,57034333,250.12482,-239.72004,0.00343474,0.017376195,0.009482759,0.002485795,0.031678497
2016/4/26,'000905,中证500,6046.7734,2.036,2.341,2.829,-0.041446752,-0.038146194,1.1491,56055305,16.39954,-155.03656,-0.004400978,0.015618221,0.01694179,0.002764781,0.020342949
2016/4/27,'000905,中证500,6016.699,2.024,2.346,2.833,-0.000915544,-0.048507692,-0.4974,60731581,-34.02834,-164.6619467,-0.00589391,0.010335917,0.022667829,0.009334473,0.031099711
2016/4/28,'000905,中证500,5990.3285,2.021,2.368,2.8415,0.003290495,-0.038312122,-0.4383,60430701,2.68046,-175.1227667,-0.001482213,0.015437393,0.034512888,0.014821429,-0.004814344
2016/4/29,'000905,中证500,5985.594,2.049,2.386,2.853,-0.004279609,-0.029689668,-0.079,49704188,-25.41722,-167.6474067,0.013854527,0.022279349,0.04328815,0.019656898,-0.040421502
2016/5/3,'000905,中证500,6167.4537,2.0033,2.34,2.8489,0.031678497,-0.021706881,3.0383,75831059,5.40368,23.33540667,-0.022303563,-0.000853971,0.02138804,0.018555595,-0.069486959
2016/5/4,'000905,中证500,6169.7826,2,2.328,2.845,0.020342949,-0.013272559,0.0378,74555740,-49.27256,31.19699333,-0.001647282,-0.005553182,0.014379085,0.017161244,-0.072348125
2016/5/5,'000905,中证500,6203.8166,2.001,2.329,2.846,0.031099711,-0.022131764,0.5516,64558967,-113.06658,74.59158667,0.0005,-0.007246377,0.011728931,0.016791711,-0.076946359
2016/5/6,'000905,中证500,5961.489,2,2.326,2.842,-0.004814344,-0.068787177,-3.9061,98056918,-112.03318,-138.3783133,-0.00049975,-0.017736486,0.009548611,0.01536263,-0.04146251
2016/5/9,'000905,中证500,5743.6473,1.999,2.323,2.841,-0.040421502,-0.10035514,-3.6541,78233381,118.21586,-313.5065267,-0.0005,-0.026404023,0.00956106,0.015005359,0.011994991
2016/5/10,'000905,中证500,5738.8961,1.999,2.323,2.841,-0.069486959,-0.086337976,-0.0827,52657745,206.25628,-282.1039733,0,-0.007264957,0.009122502,0.015005359,0.008964355
2016/5/11,'000905,中证500,5723.4104,1.999,2.324,2.838,-0.072348125,-0.092707256,-0.2698,58011126,329.56472,-258.6017667,0,-0.001718213,0.00824295,0.013571429,-0.016112369
2016/5/12,'000905,中证500,5726.4555,2,2.325,2.835,-0.076946359,-0.049111036,0.0532,58215814,182.70934,-235.8395267,0.00050025,-0.001717475,0.00129199,0.01141634,-0.010429209
2016/5/13,'000905,中证500,5714.3107,2.002,2.324,2.834,-0.04146251,-0.042938361,-0.2121,53076736,14.3033,-230.8929067,0.001,-0.000859845,-0.003430532,0.010158617,0.003253428
2016/5/16,'000905,中证500,5812.5423,2.005,2.327,2.834,0.011994991,-0.033067246,1.719,57960898,-4.2269,-119.4094533,0.001498501,0.001721911,-0.002999143,0.008002845,-0.000527514
2016/5/17,'000905,中证500,5790.3416,2.011,2.331,2.835,0.008964355,-0.031404011,-0.3819,65260138,-30.0017,-129.0944467,0.002992519,0.003443823,-0.00469684,0.004250797,-0.008145184
2016/5/18,'000905,中证500,5631.1927,2.011,2.332,2.839,-0.016112369,-0.068727679,-2.7485,63704856,-8.51306,-260.5379667,0,0.003442341,-0.003844511,0.003534818,0.014915259
2016/5/19,'000905,中证500,5666.7331,2.01,2.331,2.837,-0.010429209,-0.058165765,0.6311,56438940,-8.71338,-201.6665067,-0.000497265,0.002580645,-0.006393862,0.001411931,0.013703575
2016/5/20,'000905,中证500,5732.9018,2.008,2.331,2.839,0.003253428,-0.04297372,1.1677,55936076,85.8,-118.3360267,-0.000995025,0.003012048,-0.015625,-0.000879817,0.001166582
2016/5/23,'000905,中证500,5809.4761,2.004,2.33,2.84,-0.000527514,-0.029423629,1.3357,62777792,64.21254,-30.02053333,-0.001992032,0.001289214,-0.023470243,-0.004556607,-0.016896687
2016/5/24,'000905,中证500,5743.1782,2.002,2.33,2.842,-0.008145184,-0.068792653,-1.1412,57956416,-85.50368,-68.0334,-0.000998004,-0.000429,-0.004273504,-0.002421987,0.03554551
2016/5/25,'000905,中证500,5715.1834,2.001,2.331,2.842,0.014915259,-0.073681559,-0.4874,53302956,-66.76142,-65.72158667,-0.0004995,-0.000428816,0.00128866,-0.001054482,0.045247279
2016/5/26,'000905,中证500,5744.3876,2.001,2.332,2.845,0.013703575,-0.074055864,0.511,59665727,-16.12362,-5.888786667,0,0.000429,0.001288106,-0.00035137,0.046916507
2016/5/27,'000905,中证500,5739.5897,2.001,2.333,2.846,0.001166582,-0.037222127,-0.0835,59984704,59.1131,4.1066,0,0.000858001,0.003009458,0.00140746,0.051051262
2016/5/30,'000905,中证500,5711.3152,2.002,2.334,2.846,-0.016896687,-0.005629193,-0.4926,48888003,12.44738,-22.01242667,0.00049975,0.001716738,0.004735256,0.001759944,0.059626249
2016/5/31,'000905,中证500,5947.3224,2.01,2.338,2.846,0.03554551,0.036318187,4.1323,95238072,-56.37626,200.0996867,0.003996004,0.003433476,0.006457167,0.001759944,0.016483838
2016/6/1,'000905,中证500,5973.7799,2.006,2.337,2.842,0.045247279,0.04374481,0.4449,94513987,-78.89136,209.8658867,-0.00199005,0.002574003,0.005593804,0.001409443,0.008386265
2016/6/2,'000905,中证500,6013.8942,2.004,2.342,2.838,0.046916507,0.050194872,0.6715,81245308,-137.59058,230.8176067,-0.000997009,0.004288165,0.007311828,0.001058201,-0.044472083
2016/6/3,'000905,中证500,6032.603,1.999,2.338,2.835,0.051051262,0.055700909,0.3111,84843514,-224.46774,228.30692,-0.00249501,0.002143163,0.006024096,0.000352858,-0.044730575
2016/6/6,'000905,中证500,6051.8595,1.998,2.337,2.839,0.059626249,0.041172552,0.3192,73552820,-56.5694,231.60894,-0.00050025,0.001285347,0.004297379,0.001764291,-0.016360839
2016/6/7,'000905,中证500,6045.3571,2,2.34,2.838,0.016483838,0.044041529,-0.1074,69598258,-49.71884,208.1055067,0.001001001,0.000855432,0.003861004,0.001058201,-0.018991715
2016/6/8,'000905,中证500,6023.8776,2,2.341,2.838,0.008386265,0.069733877,-0.3553,73498163,-19.62408,160.4470133,0,0.001711596,0.003859348,-0.000352237,-0.009894823
2016/6/13,'000905,中证500,5746.4438,2,2.342,2.844,-0.044472083,0.014066429,-4.6056,87139857,52.5748,-122.3008333,0,0,0.004719005,0.002467395,0.041612745
2016/6/14,'000905,中证500,5762.7612,2,2.341,2.844,-0.044730575,0.005208427,0.284,62032704,125.79966,-107.97406,0,0.001283148,0.004290004,0.001761184,0.026730589
2016/6/15,'000905,中证500,5952.846,2,2.341,2.844,-0.016360839,0.024678628,3.2985,90878605,139.09996,72.55274667,0,0.001711596,0.00472103,0.001408451,0.009413934
2016/6/16,'000905,中证500,5930.5454,2.002,2.343,2.8535,-0.018991715,0.032624305,-0.3746,96031460,140.5828,37.761,0.001,0.001282051,0.005579399,0.004046446,0.008031015
2016/6/17,'000905,中证500,5964.2724,2.005,2.346,2.859,-0.009894823,0.043583728,0.5687,89066841,-124.92996,54.88206667,0.001498501,0.002135839,0.006435006,0.005981703,-0.010169254
2016/6/20,'000905,中证500,5985.5691,2.01,2.351,2.8675,0.041612745,0.04198559,0.3571,74530145,-156.43762,60.1,0.002493766,0.003842869,0.008147513,0.007908612,0.009798567
2016/6/21,'000905,中证500,5916.8032,2.019,2.354,2.8728,0.026730589,0.030875639,-1.1489,88140686,2.83878,-20.48013333,0.004477612,0.005553182,0.009001286,0.009416725,0.032231476
2016/6/22,'000905,中证500,6008.8857,2.027,2.355,2.8768,0.009413934,0.052101922,1.5563,72417145,-30.66976,51.76433333,0.003962358,0.00598035,0.008997429,0.010822207,0.018525298
2016/6/23,'000905,中证500,5978.1737,2.032,2.358,2.8813,0.008031015,0.005187427,-0.5111,77979556,-6.46842,18.99558,0.0024667,0.006402049,0.00855432,0.012403373,0.024308461
2016/6/24,'000905,中证500,5903.6202,2.035,2.371,2.8852,-0.010169254,-0.011744607,-1.2471,98419868,26.95872,-50.88060667,0.001476378,0.010656436,0.014548567,0.015200563,0.03521878
2016/6/27,'000905,中证500,6044.2191,2.038,2.375,2.8886,0.009798567,0.005042473,2.3816,84047907,-53.53718,87.69663333,0.001474201,0.010208422,0.014090521,0.017829457,0.03104818
2016/6/28,'000905,中证500,6107.5105,2.04,2.381,2.8899,0.032231476,0.012417111,1.0471,94952723,0.40386,145.9942,0.000981354,0.011469839,0.018391788,0.019365079,0.026523753
2016/6/29,'000905,中证500,6120.2021,2.038,2.386,2.89,0.018525298,0.011292827,0.2078,93055218,-52.57142,154.1296267,-0.000980392,0.013163482,0.020967052,0.017964072,0.028952443
2016/6/30,'000905,中证500,6123.4939,2.037,2.385,2.887,0.024308461,0.012925093,0.0538,77299661,-156.18896,152.2123067,-0.000490677,0.011450382,0.019230769,0.01726568,0.03205665
2016/7/1,'000905,中证500,6111.5385,2.027,2.365,2.877,0.03521878,0.014552238,-0.1952,73814433,-57.17372,134.4128467,-0.00490918,-0.002530578,0.010252029,0.013742072,0.030812994
2016/7/4,'000905,中证500,6231.8811,2.014,2.355,2.869,0.03104818,0.084476124,1.9691,100078191,-31.41472,222.39296,-0.006413419,-0.008421053,0.005550811,0.008790436,0.012936335
2016/7/5,'000905,中证500,6269.5046,2.007,2.344,2.86,0.026523753,0.087934131,0.6037,107928800,-51.12194,226.2335667,-0.00347567,-0.015539689,0.001281504,0.005625879,0.020039893
